english	translation	category	sub_category	source
A phantom of Zebak.	ゼバクのゆうれい。	examine	npc	Zebak's Phantom
A phantom of Ba-Ba.	バババのゆうれい。	examine	npc	Ba-Ba's Phantom
A phantom of Kephri.	ケプリのゆうれい。	examine	npc	Kephri's Phantom
A phantom of Akkha.	アッハのゆうれい。	examine	npc	Akkha's Phantom
A big ol' monke.	だいきいさル。	examine	npc	Ba-Ba
An undead baboon.	ゾンビ、ひひ。	examine	npc	Baboon
I should stop examining this and get out of the way!	あたしはこれをしらべるのをやめてじゃまからでるべきだ！	examine	npc	Boulder
This place needs a clean...	このばしょはきれいなことがひつようだ。	examine	npc	Rubble
A manifestation of vengeance.	ふくしゅうのあらわれ。	examine	npc	Akkha
A shadow of vengeance.	ふくしゅうのかげ。	examine	npc	Akkha's Shadow
A well equipped camel.	よく、みぶ、ラクダ。	examine	npc	Bank Camel
Maybe they have something for you.	かれらはあなたのためになにかをしているかもしれない。	examine	npc	Messenger
Small, but still strong.	ちいさい、しかしまだつよい。	examine	npc	Akkhito
Her mother's daughter. Fond of bananas.	かのじょのははのむすめ。バナナがすきだ。	examine	npc	Babi
The tiniest bug can still make worlds fall over.	もっともちいさいみずむしはそれでもせかいがたおれるようにすることができる。	examine	npc	Kephriti
Chomp.	かぶと。	examine	npc	Zebo
She's a big fan of adventuring.	かのじょはぼうけんのだいファンだ。	examine	npc	Eliza
Enjoying the spooky season.	こわいしぃずん、たのしむ。	examine	npc	Costumed child
Spooky!	こわい。	examine	npc	Ghost
Really embracing the spooky spirit!	ほんとうにこわいスピリットをだきしめている！	examine	npc	Generous Treater
All dressed up and ready for some treats!	すべてのドレスアップされてそしてなんかのトリートのためにじゅんびができた！	examine	npc	Spooky dog
A fortune-teller.	うらないし。	examine	npc	Aris
Sami the discount animal seller.	サミ、やすもの、どうぶつ、うりて。	examine	npc	Sami the Camel Man
A foul tempered, ugly, lumpy, yellow horse prone to spitting.	よごれないきせい、みにくい、ぐちゃぐちゃ、つばきやすいきいろいうま。	examine	npc	Jasim the Camel
She tries to keep order around here. Her bizarre uniform isn't helping.	かのじょはここのまわりにちつじょをかおうとしている。かのじょのきみょうなユニフォームはたすけになっていない。	examine	npc	Guard
She's studying to be a guard.	かのじょはガードになるためにべんきょうしている。	examine	npc	Trainee Guard
She grows the crops in this area.	かのじょはこのエリアでさくものをそだてている。	examine	npc	Farmer
She tries to keep order around here.	かのじょはここのまわりにちつじょをかおうとしている。	examine	npc	Guard
A dedicated Guthixian. She stares back at you.	こころからのグーシックス。かのじょはあなたにめせんをもどしている。	examine	npc	Madam Sikaro
She looks mad that her forest has died.	かのじょはかのじょのもりがしんだことにいかりったようにみえる。	examine	npc	Artio
I wonder if it's venomous...	それが、どく、あるのかな。	examine	npc	Spindel
It's more scared of you than you are of it... right?	それはあなたがそれをきょうれているいじょうにあなたがきょうろしいです。そうですか？	examine	npc	Venenatis' Spiderling
An oversized grub with arms.	うでをもつおおきなまゆむし。	examine	npc	Muphin
She looks mistreated and weak.	かのじょはいじめられてそしてじゃくみえる。	examine	npc	Slave
She looks wealthy.	かのじょはおきんもちにみえる。	examine	npc	Lady Servil
He looks worse for wear.	かれはさらにあくいちゃくようのためにみえる。	examine	npc	Sammy Servil
He doesn't look good.	かれはよくみえない。	examine	npc	Justin Servil
On special duty to protect the Carnillean family.	カルニレアンかぞくをほごするためのとくべつなにんむ。	examine	npc	Guard
A member of the Khazard Army.	ハザードぐんのメンバー。	examine	npc	Evelot
The new leader of the Hazeel Cult.	ハゼルカルトのあたらしいリーダー。	examine	npc	Clivet
A dangerous-looking Mahjarrat.	きけんそうな、マージャラット。	examine	npc	Hazeel
An odd-looking troll.	へんな、ようす、トロール。	examine	npc	Big Fish
A creature of nightmares.	あくむのなまきもの。	examine	npc	Strange Creature
He's not what you'd call attractive.	かれはあなたがひきつきけてくるもとはいえない。	examine	npc	Jhallan
A soldier in the Khazard Army.	ハザードぐんのへいし。	examine	npc	Khazard Soldier
A senior member of the Khazard Army.	ハザードぐんのシニアなメンバー。	examine	npc	Captain Malleta
A sergeant in the Khazard Army.	ハザードぐんのぐんそう。	examine	npc	Sergeant Raymond
Imagination gone wild.	そうぞう、あばれもの。	examine	npc	Phantom Muspah
That's Sir Ceril Carnillean to you.	それはあなたへのサーセリルカルニレアンだ。	examine	npc	Ceril Carnillean
The Carnillean family butler.	カルニレアンかぞくのしもべ。	examine	npc	Butler Jones
The former Carnillean family butler.	いぜんのカルニレアンかぞくのしもべ。	examine	npc	Jones
Leader of the Hazeel Cult.	ハゼルカルトのリーダー。	examine	npc	Alomone
A shifty-looking cultist.	あやしい、ようす、しゅう。	examine	npc	Clivet
The Carnillean family's pet dog.	カルニレアンかぞくのペットのいぬ。	examine	npc	Scruffy
Head of the Carnillean household.	カルニレアンうちのあたま。	examine	npc	Ceril Carnillean
The seller of tea in this fine oasis.	このすばらしいオアシスのちゃのうりて。	examine	npc	Ali the Tea Seller
A knight of Saradomin.	サラドミンのきし。	examine	npc	Morgiana
A corrupted warrior of Fort Daimon.	フォートダイモンのふはいされたせんし。	examine	npc	Corrupted Warrior
A sweet girl who doesn't speak much.	あまい、じょせい、あまり、しゃべらない。	examine	npc	Suzie
A corrupted warrior of Fort Daimon - a place of cut-throat hand-to-hand combat.	フォートダイモンのふはいされたせんし。つばぜりあわせいのてからてへのせんいのばしょ。	examine	npc	Corrupted Warrior
A strange bush with pollen-rich flowers.	こながゆたとみなはなをもつへんなやぶ。	examine	npc	Flowering bush (Lilac)
A white knight sent to oversee the construction of the Oldschool Museum.	オールドスクールミュージアムのけんちくをかんとくするためにおくりられたしろいきし。	examine	npc	Sir Pear Visor
A strange, fruit producting bush.	へんな、くだものをつくるやぶ。	examine	npc	Strange bush (Lilac)
The shadow of a dragon flying above.	じょうをとびぶドラゴンのかげ。	examine	npc	Shadow
Born in the shadows.	かげでなまれた。	examine	npc	Wisp
A tiny headless executioner.	ちいさい、あたまなし、しおくにん。	examine	npc	Butch
Better keep an eye on this one.	このもっともにめをさましておこう。	examine	npc	Baron
A small creature deformed by the Abyss.	あびすによってふかたちにされたしょうさいなまきもの。	examine	npc	Lil'viathan
Hardened by the cutthroat world of archaeology.	こうこがくのつばぜりあわせいせかいによってかたいくなった。	examine	npc	Asgarnia Smith
Helps foresters bank.	しょくりんぎょう、ぎんこう、てつだう。	examine	npc	Woodcutting Leprechaun
He seems to be asleep.	かれはねむっているようだ。	examine	npc	Duke Sucellus
A group of friendly bees helping to spread pollen around.	まわりにこなをひろめるのをたすけているしんせつなみつばちのグループ。	examine	npc	Friendly Bees
Looks like it's gotten through a lot of wood.	それはおおいくのきをとおったようだ。	examine	npc	Beaver
That's a lot of eyes...	それはたくさんのめだ。	examine	npc	Duke Sucellus
Is he dead?	であるかれしんだ？	examine	npc	Duke Sucellus
Who is that?	だれがそれなのか？	examine	npc	Odd Figure
Dare you face the shadows?	あなたはかげにたてちむかいかうゆうきがあるのか？	examine	npc	The Whisperer
Looks slimy.	ぬめぬめくみえる。	examine	npc	Tentacle
Looks... safe?	みえる...あんぜん？	examine	npc	Floating Column
Where did this soul come from?	このたましいはどこからきたのか？	examine	npc	Lost Soul
An unfathomably huge sea creature.	はかりしれないほどおおきなうみのなまきもの。	examine	npc	The Leviathan
Is this many or one?	これはたくさんですかそれともいちつですか？	examine	npc	Tail
Has an aura around it that seems to be safe.	あんぜんなようなオーラをそのまわりにもちっている。	examine	npc	Abyssal pathfinder
Is that really it?	それはほんとうにそれなのか？	examine	npc	The Leviathan?
How does he suck blood now?	かれはどのようにいまちをすうのか？	examine	npc	Vardorvis
What in sweet goodness grief?	あまいしんせつなひしみにおいてなに？	examine	npc	Large Tendril
An isolated dwarf.	こっせつ、こびと。	examine	npc	Ketla
How in the...	どのように。	examine	npc	Me?
Protector of shadows.	かげのプロテクター。	examine	npc	Shadow Keeper
Yuck!	うげ。	examine	npc	Crawling Hand
A spooky ghost.	こわいゆうれい。	examine	npc	Ghost
A jolly-looking dwarf.	ようき、ようす、こびと。	examine	npc	Barus
He looks to be a bit of a mess.	かれはちょっとぐちゃぐちゃなようだ。	examine	npc	Kasonde
The Strangler has started to change him.	トラングラーはかれをへんえはじめた。	examine	npc	Kasonde
I can see something in the water.	あたしはみずになにかをみることができます。	examine	npc	Fishing spot
A victim of the Strangler.	トラングラーのぎせいもの。	examine	npc	Strangled
It doesn't look too healthy.	それはあまりけんこうそうにみえない。	examine	npc	Strangled Bear
That's one infected looking piggy.	あれ、かんせん、ようす、ぶただ。	examine	npc	Strangled Boar
Who's an infected kitty?	だれが、かんせん、こねこ？	examine	npc	Strangled Lynx
A mysterious archaeologist.	なぞ、こうこがくしゃ。	examine	npc	Dr Banikan
Who's this?	だれ、これ？	examine	npc	Mysterious Voice
A devout Zarosian Mahjarrat.	きけん、ザロス、マージャラット。	examine	npc	Azzanadra
A dangerous Mahjarrat.	きけん、マージャラット。	examine	npc	Enakhra
A camel-loving Mahjarrat.	ラクダ、すき、マージャラット。	examine	npc	Akthanakos
The one pulling the strings.	ひもを、ひく、ほう。	examine	npc	Sliske
Nothing friendly will come out of this...	しんせつなことはこれからでてこないだろう。	examine	npc	Portal
I should avoid this at all costs.	あたしはどのようなだいかでもこれをさけるべきだ。	examine	npc	Wighted Leech
Looks to have been heavily modified.	きょうくしゅうせいされたようだ。	examine	npc	Golem
An ancient totem of smoke.	けむりのふるいトーテム。	examine	npc	Smoke Totem
An ancient totem of shadow.	かげのふるいトーテム。	examine	npc	Shadow Totem
An ancient totem of blood.	ちのふるいトーテム。	examine	npc	Blood Totem
An ancient totem of ice.	こおりのふるいトーテム。	examine	npc	Ice Totem
A shifty-looking chap.	あやしい、ようす、やつ。	examine	npc	Mysterious Bandit
Drawing power from the Abyss.	あびすからをちちからをひきく。	examine	npc	Catalyst
The power of the Scar has changed them somehow.	スカーのをちちからはかれらをなにかへんえた。	examine	npc	Scarred lesser demon
Seems to be glowing...	ひかりっているようだ。	examine	npc	Light leech
A moving ball of goo.	うごきいているグーのボール。	examine	npc	Crimson sanguisphera
Looking a little worse for wear.	ちょっと、もっと、わるい、ようす。	examine	npc	Brain Pillar
Its only purpose is to protect and repair.	そのたったいちつのめてきはほごしてしゅうりすることだ。	examine	npc	Abyssal antibody
The power of the Abyss has taken its toll on them.	あびすのをちちからはかれらにりょうきんをとりった。	examine	npc	Scarred greater demon
Corrupted by the Abyss.	ふしぎな、くうかん、よごれた。	examine	npc	Scarred hellhound
A particularly weak demon that's trying to harness power from the Abyss.	あびすからをちちからをつかもうとしているとくにじゃくいあくま。	examine	npc	Lesser demon
The Abyss has not been kind to them.	あびすはかれらにしんせつではなかった。	examine	npc	Scarred imp
A catalytic rune guardian.	しょくばい、ルーン、しゅご。	examine	npc	Catalytic Guardian
Just who is he, anyway?	とにかく、かれはだれなのか？	examine	npc	Akthanakos
Looks far stronger than the rest of them.	のこりのもよりとおいくつよくみえる。	examine	npc	Strangled
Looks even nastier than the normal ones.	ふつうのもよりさらにふしんせつにみえる。	examine	npc	Mutated Terrorbird
He'll go anywhere as long as it's forward.	かれは、どこ、いく、ただし、まえだ。	examine	npc	Longramble
A young, sentient tree.	わかい、かんかくのあるき。	examine	npc	Spirit tree
Can he copy it? Yes he can.	かれはそれをコピーすることができるのか？はい、かれはすることができます。	examine	npc	Yewnock the Engineer
An ambitious gnome.	やきん、ノーム。	examine	npc	King Bolrie
An ancient-looking gnome.	ふるい、ようす、ノーム。	examine	npc	Hazelmere
Bolrie's advisor.	ボルリー、もうしたて。	examine	npc	Advisor
Son of the greatest gnome king of them all.	すべてのもっともすばらしいのーむきのぐにおうのこと。	examine	npc	Argenthorg
Ahhh, isn't it cute?	あああ、かわいいでしょ。	examine	npc	Cute Creature
What is that thing?	それはなになのか？	examine	npc	Evil Creature
She looks bored.	かのじょはあきたようだ。	examine	npc	Terrorbird Guard 21
She looks panicked.	かのじょはびっくりしたようだ。	examine	npc	Terrorbird Guard 21
He looks panicked.	かれはびっくりしたようだ。	examine	npc	Terrorbird Guard 72
Just getting in the way...	ただじゃまをえている。	examine	npc	Big Monolith
No one ever puts these in the right place.	だれもがこれらをただしいばしょにいりれることはない。	examine	npc	Small Monolith
What a horrible looking thing.	ひどい、ようす、もの。	examine	npc	Warped Tortoise
Looks to have been in here for a very long time.	ひじょうにながいじかんのあいだここにいるようだ。	examine	npc	Hagus
Trick or dog treats!	いたずらまたはいぬのトリート！	examine	npc	Spidey dog
An unfinished beehive, add some logs to help.	おわりわっていないみつばちのす、たすけるためにいくつかのログをついか。	examine	npc	Unfinished Beehive
A finished beehive.	おわった、みつばちす。	examine	npc	Complete Beehive
A wild beehive.	あばれもの、みつばちす。	examine	npc	Wild Beehive
A Ritual Circle.	ぎし、えん。	examine	npc	Ritual circle (green)
A nasty trap used to hurt foxes.	キツネをきずつけるためにしようされるふしんせつなわな。	examine	npc	Fox trap
The joyful spawn of an ent out for a trim.	トリムのためにでているせわひとのうれしいさんむ。	examine	npc	Entling
The joyful spawn of an ent with a snazzy haircut.	しゃれたヘアカットをしているせわひとのうれしいさんむ。	examine	npc	Pruned Entling
Out with its children.	そのこどもたちといっしょにでている。	examine	npc	Friendly Ent
A threat to the wildlife.	やせいどうぶつへのおどい。	examine	npc	Poacher
Trying to avoid poachers.	みつりょうものをさけようとしている。	examine	npc	Frightened Fox
A disciple of the Sage sent to represent Leagues.	リーグをだいおもてするためにおくりられたセイジのでし。	examine	npc	Leagues Assistant
A humble goose. Do geese like ice?	けんきょなガチョウ。ガチョウはこおりがすきなのか？	examine	npc	Goose
Quite the opposite of Santa.	サンタのはんたいにかなりしました。	examine	npc	Anti-Santa
Son of Santa, mildly bored.	サンタのむすこ、ほのかにあきた。	examine	npc	Jack Frost
A festive friend, looks like they need a drink.	まつりのゆうじん、かれらはのみものがひつようなようだ。	examine	npc	Guss Mistletoad
Seems very judgemental.	はんだんてきなようだ。	examine	npc	Santa's scribe
Looks like a bouncer to some sort of club. Gives lots of warm hugs though.	クラブのいちたねのバウンサーのようだ。しかしおおいくのあたたかいハグをあたえる。	examine	npc	Santa Claus
He sells beers at The Nutcracker pub.	かれはザナットクラッカーパブでビールをうる。	examine	npc	Barbarian bartender
That's a lot of pale beers!	それはおおいくのうすいビールだ！	examine	npc	Waitress
A humble goose.	けんきょな、がちょう。	examine	npc	Goose
A wise explorer.	かしこい、たんさくしゃ。	examine	npc	Elias White
He's seen better, happier days.	かれは、よい、たのしい、ひ、みた。	examine	npc	Arrav
The infamous enemy of Varrock.	バーロックのあくなこういてき。	examine	npc	Zemouregal
Very ugly, but then he is a gargoyle.	ひじょうにみにくい、しかしそのばあいかれはガーゴイルだ。	examine	npc	Sharathteerk
She looks excited.	かのじょはこうふんしたようだ。	examine	npc	Alina
He's in charge of keeping order around here.	かれはここのまわりにちつじょをかっていることがせきにんだ。	examine	npc	Sergeant Tobyn
Heir to the throne of Varlamore.	ヴァーラモアのおうざのつぎしょうひと。	examine	npc	Prince Itzla Arkan
Leader of the Church of Ralos.	ラロスのきょうかいのリーダー。	examine	npc	Servius, Teokan of Ralos
He looks a bit shifty.	かれはちょっとうさんくさくみえる。	examine	npc	Guard
Often up to no good.	しばしばあくいことがない。	examine	npc	Bandit
He looks happy.	かれみえるしあわせ。	examine	npc	Hosa
Knows a lot about rock.	いしについて、よく、しっている。	examine	npc	Lovada
A dwarf of Lovakengj.	ロバケンジのドワーフ。	examine	npc	Dwarf
It hasn't quite got round to dying.	それはかなりしぬようにはまわっていない。	examine	npc	Armoured zombie
This is a rotten one.	これはふめたものだ。	examine	npc	Armoured zombie
This one sure looks grave.	このもはきっとたいへんにみえる。	examine	npc	Armoured zombie
Still somewhat imposing, I suppose.	やはり、ある、ていど、りりしい、とおもう。	examine	npc	Smol Heredit
Is this bird tailing me?	このとりはあたしをつけているのか？	examine	npc	Quetzin
I expected this to be slimier.	あたしはこれがもっとぬめぬめくことをよそうしていた。	examine	npc	Tecu salamander
It's a sunlight moth.	ひかり、がだ。	examine	npc	Sunlight Moth
It's a moonlight moth.	つきひかり、がだ。	examine	npc	Moonlight moth
A mighty gladiator.	つよい、せんし。	examine	npc	Minimus
Keeps an eye on all the worthy contenders.	すべてのふさわしいきょうそうあいてにめをかけている。	examine	npc	Gloria
A furry with a score to settle.	きめるスコアをもちつふわふわした。	examine	npc	Jaguar warrior
He just loves snakes.	かれはただもりをあいしている。	examine	npc	Serpent shaman
The least milkable cow I've ever seen.	さいしょ、にゅうしぼり、うしを、みた。	examine	npc	Minotaur
An archer from a faraway land, come to test their skills.	とおいくにからのいて、かれらのスキルをテストするためにきた。	examine	npc	Fremennik warband archer
A seer from a faraway land, come to test their skills.	とおいくにからのしんばし、かれらのスキルをテストするためにきた。	examine	npc	Fremennik warband seer
A warrior from a faraway land, come to test their skills.	とおいくにからのせんし、かれらのスキルをテストするためにきた。	examine	npc	Fremennik warband berserker
At least he brought a loincloth.	すこしなくともかれはふんどしをもちってきた。	examine	npc	Javelin Colossus
He's smiling at you!	かれはあなたにびわらいんでいます！	examine	npc	Manticore
If he had a theme song, it'd probably go with everything.	かれがテーマソングをもちっていたなら、それはおそらくすべてといっしょにいきくだろう。	examine	npc	Shockwave Colossus
Its stompin' time!	そのふみつけじかん！	examine	npc	Sol Heredit
A small but deadly foe.	ちいさいがしてもてき。	examine	npc	Doom Scorpion
Not the bees!	ミツバチではない！	examine	npc	Bee Swarm
Good for your health.	あなたのけんこうにいい。	examine	npc	Healing totem
He looks important!	かれはじゅうようそうにみえます！	examine	npc	Sol Heredit
He's a little too keen for my liking.	かれは、ちょっと、もっと、ねつい、ぼくの、この。	examine	npc	Passionate Supporter
A deadly fighter.	さいだい、たたかいて。	examine	npc	Gladiator
He's trying to get back to something.	かれはなにかにもどりろうとしている。	examine	npc	Duelist
A devout follower of Ranul.	ラヌルのねつこころなあとすすみもの。	examine	npc	Zuma
An affluent looking dwarf.	かね、ようす、こびと。	examine	npc	Attala
An enterprising young archaeologist.	おきぎょうてきなわかいこうこがくしゃ。	examine	npc	Jessamine
Streams animate across her softened clay skin.	かわ、たれ、しょう、ねんど、はだ、まんえん。	examine	npc	Eyatlalli
Hard at work?	しごとをいちなまけんめいしている？	examine	npc	Builder
Brittle, rocky skin hiding pockets of volatile explosive sulphur.	へんわりやすいばくはつてきないおうのポケットをかくしているかたい、いわのようなはだ。	examine	npc	Sulphur Nagua
A defender of Cam Torum.	カムトーラムのディフェンダー。	examine	npc	Guard
The best metalworker in town.	まちでさいこうのきんぞくろうどうしゃ。	examine	npc	Blacksmith
A fancy-looking man with a fancy-looking bird.	しゃれたみほうのとりをもちつしゃれたみほうのおとこ。	examine	npc	Regulus Cento
A big pretty bird.	おおきいかわいいとり。	examine	npc	Quetzal
Leader of the Sect of Ranul.	ラヌルのしゅうはのリーダー。	examine	npc	Metzli, Teokan of Ranul
He's been attacked!	かれは、こうげき、うけた。	examine	npc	Servius, Teokan of Ralos
A knight in fancy armour.	しゃれたよろいのきし。	examine	npc	Knight of Varlamore
A dangerous cultist.	きけん、しゅう。	examine	npc	Cultist
A guardian of the Teomat.	テオマットのまもりて。	examine	npc	Guard
A pretty water feature.	きれいなみずのきのう。	examine	npc	Fountain
Oh no!	あああ!	examine	npc	Injured hunter
He'll be back hunting in no time.	かれはすぐにかりにもどりるだろう。	examine	npc	Guild Hunter Fox
She knows a thing or two about fabrics.	かのじょはきじについていくつかのことをしりっている。	examine	npc	Atza
Grey, round, and oddly squeaky.	はいいろ、まるい、そしてきみょうにきしむ。	examine	npc	Guild Hunter Kiko
A completely well-adjusted farmer.	まったく、うまくいった、のうふ。	examine	npc	Marcellus
A rather large frog.	すこし、おおきい、かえる。	examine	npc	Frog
Seems he could swim after all.	かれはけっきょくおよぎぐことができたようだ。	examine	npc	Cuthbert, Lord of Dread
What a happy capy!	なんてかわいいカピバラ！	examine	npc	Capybara
The most poised animal in all of Varlamore.	ヴァーラモアぜんからだでもっともじょうしなどうぶつ。	examine	npc	Capybara
Its head looks especially cold-blooded.	そのあたまはとくにつめたいちのようなものにみえる。	examine	npc	Green skink
Do those stripes make it go faster?	そのしま、はやく、いく？	examine	npc	Sunbeam skink
The most powerful cat in all of Varlamore.	ヴァーラモアぜんからだでもっともつよいねこ。	examine	npc	Jaguar
The most ambitious cat in all of Varlamore.	ヴァーラモアぜんからだでもっとものこころてきなねこ。	examine	npc	Jaguar cub
The most intimidating cat in all of Varlamore.	ヴァーラモアぜんからだでもっともおどされるおどすねこ。	examine	npc	Black jaguar
The rarest cat in all of Varlamore.	ヴァーラモアぜんからだでもっともめずらしいねこ。	examine	npc	White jaguar
Cheers big ears!	おうえんするだいきいみみ！	examine	npc	Fennec fox
Hopefully it'll grow into those ears...	たぶん、その、みみ、せいちょう、するだろう。	examine	npc	Fennec fox cub
Hop, skip, and jump!	ぴょん、スキップ、そしてジャンプ！	examine	npc	Jerboa
Toucan play at this game...	トゥーカンはこのゲームをプレイすることができます。	examine	npc	Toucan
A fluffy alpaca.	ふかふか、アルパカ。	examine	npc	Alpaca
A recently sheared alpaca.	さっぱり、アルパカ。	examine	npc	Alpaca
Basically a ball of fluff.	きほんてきにふわふわのボール。	examine	npc	Alpaca cria
It doesn't seem as ferocious as the name would suggest.	なまえほどの、ほこいく、みえない。	examine	npc	Molossus
An ancient breed of hairless dog.	ケなしのいぬのふるいしなたね。	examine	npc	Xolo
Such a happy little dog!	そのようなさちせなしょうさいいぬ！	examine	npc	Lola
Brassica... canine?	ブラッシカ、いぬ？	examine	npc	Molossus
Paw-tners in crime.	はんざいのぱーとなー。	examine	npc	Xolo
A large and powerful bird of prey.	だいきくてきょういとりしょくいのとり。	examine	npc	Harpy eagle
In a world of cows, be a buffalo.	うしのせかいでは、スイギュウになってください。	examine	npc	Buffalo
Buzzing around.	ぶんぶん。	examine	npc	Flies
The terrifying embodiment of a blood moon.	ちのつきのおそろしいかみ。	examine	npc	Blood Moon
The blinding embodiment of an eclipse.	にちしょくのめがくらむかみ。	examine	npc	Eclipse Moon
The icy embodiment of a blue moon.	あおいつきのこおりのようなんかみ。	examine	npc	Blue Moon
The only thing between you and a fiery end.	あなたともえるおわりのあいだのたったいちつのこと。	examine	npc	Moon Shield
Bloody oversized cats...	ちくたいきょ、おおきい、ねこ。	examine	npc	Blood jaguar
Yours might be somewhere in there...	あなたのもはそこのどこかにあるかもしれない。	examine	npc	Frozen weapons
Your weapon isn't in there anymore!	あなたのぶきはもうそこにありません！	examine	npc	Cracked ice
Remarkably fast for such a small creature!	そのようなしょうさいなまきものためにちゅうもくすべきほどはやい！	examine	npc	Moss Lizard
An ecosystem of a creature.	なまきものくらい。	examine	npc	Grimy Lizard
The moonlit winged reptile.	つきひかり、はねのある、はちゅうるい。	examine	npc	Moonlight Cockatrice
She's got all your spellcasting needs covered.	かのじょはあなたのすべてのじゅもんちゅうぞうニーズをカバーしている。	examine	npc	Nahta
He can gear you up for a day in the mines.	かれはあなたをこうざんのにちのためにしどさせることができます。	examine	npc	Tizoro
Fancy a pie?	パイ、ほしい？	examine	npc	Yarnio
Diamonds are her best friend!	ダイヤモンドはかのじょのさいこうのゆうじんです！	examine	npc	Conara
Speak to him for all your herblore supplies.	あなたのすべてのヤクソウようしなのためにかれにはなしかけてください。	examine	npc	Huito
Now THAT is what you call a beard!	いまひげとよびぶようなものだ！	examine	npc	Sonalo
She can serve you a drink.	かのじょはあなたにのみものをですことができます。	examine	npc	Bartender
A resident of Cam Torum.	カムトーラムのじゅうにん。	examine	npc	Citizen
One of Cam Torum's youngest residents.	カムトーラムのもっともねんすこしきょすみものいちつ。	examine	npc	Child
Animals fear her.	どうぶつはかのじょをおそれている。	examine	npc	Cuica
The only dwarf in the mine.	こうざんでのゆいいつのドワーフ。	examine	npc	Callio
Guarding somewhere important.	だいじ、ところ、まもる。	examine	npc	Guard
The current head of the Hunter Guild.	ハンターギルドのげんざいのあたま。	examine	npc	Guildmaster Apatura
The only thing he hunts for is a pint.	かれがかりるたったいちつのものはパイントだ。	examine	npc	Huntmaster Gilman (Novice)
A city boy no longer.	もはやとしのおとこのこではない。	examine	npc	Guild Hunter Ornus (Adept)
She's happy to be here.	かのじょはここにいることをうれしくおもっている。	examine	npc	Guild Hunter Cervus (Adept)
Teco's highly strung twin.	テコ、きつい、そう、ふたご。	examine	npc	Guild Hunter Aco (Expert)
Aco's botanically inclined twin.	アコ、しょくぶつがく、さこう、ふたご。	examine	npc	Guild Hunter Teco (Expert)
One of the guild's most senior hunters.	ギルドのもっともシニアなハンターのいちつ。	examine	npc	Guild Hunter Wolf (Master)
She has a lot of writing to do.	かのじょはすることがたくさんある。	examine	npc	Guild Scribe Verity
Buffy for short.	ばっふぃ、りゃくしょう。	examine	npc	Bank buffalo
Helping adventurers bank all around the savannah.	ぼうけんしゃ、ぎんこう、さばんな、ぜんぶ、てつだう。	examine	npc	Banker
He keeps the guild well dressed.	かれはギルドをよくふくをきさせている。	examine	npc	Pellem
She'll protect you.	かのじょはあなたをほごするだろう。	examine	npc	Imia
A pretty quetzal.	きれいなケツァル。	examine	npc	Quetzal
They're a little birdbrained.	かれらは、ちょっと、とりあたま。	examine	npc	Soar Leader Pitri
A master of her craft!	かのじょのてくぎのマスター！	examine	npc	Orsaga
Those paws weren't made for sewing...	そのて、ぬう、ため、つくられなかった。	examine	npc	Orsaga's chinchompa
This one doesn't look happy to see me.	このもはあたしをみることをうれしくなさそうだ。	examine	npc	Pyre fox
Hop, skip, and... hunt?	ぴょん、スキップ、そしてかり。	examine	npc	Embertailed jerboa
Knows a thing or two about rock.	いわについていくつかのことをしりっている。	examine	npc	Metla
She looks like she knows her way around a rock or two.	かのじょはかのじょがいわのまわりにかのじょのみちをしりっているようにみえる。	examine	npc	Avinia
Maybe they take requests.	かれらはリクエストをとりるかもしれない。	examine	npc	Bard
Working hard, or hardly working?	くろうしごとまたはほぼしごとをしていないのか？	examine	npc	Worker
I wonder what his siblings are called...	かれのきょうだいがなにとよびばれているのか？	examine	npc	Ru Merald
A local fisherwoman.	ちいさいまち、ぎょし、おんな。	examine	npc	Picaria
Fancy some stuff? He'll sell it to you.	なにかのものをきにいりったのか？かれはそれをあなたにうるだろう。	examine	npc	Shopkeeper
A Fremennik traveller selling goods to protect your noggin.	あなたのあたまをほごするためにしょうひんをうるフレメニックりょこうもの。	examine	npc	Thurid
A Fremennik traveller.	フレメンニク、たびびと。	examine	npc	Reinn
One of Gielinor's many children.	ギエリノルのたくさんのこどものいちつ。	examine	npc	Child
One of Gielinor's many citizens. This time with baby included!	ギエリノルのたくさんのしみんのいちつ。いまかいはあかちゃんをふくめました！	examine	npc	Citizen
Here to see the sights of Varlamore.	ヴァーラモアのけしきをみるためにここにいる。	examine	npc	Tourist
An expert in farming.	のうぎょうのえきもん。	examine	npc	Master Farmer
On their first step to something greater.	よりだいきなものへのさいしょのステップで。	examine	npc	Squire
No stranger when it comes to the sea.	うみについてはよそものではない。	examine	npc	Sailor
They have the distinct scent of fish to them.	かれらはかれらにさかなのあかりらかなかおりをしている。	examine	npc	Fisher
A nelta in service to Ralos.	ラロスへのサービスでネルタ。	examine	npc	Nelta of Ralos
A nelta in service to Ranul.	ラヌルへのサービスでネルタ。	examine	npc	Nelta of Ranul
A deadly outlaw.	さいだい、ならず、もの。	examine	npc	Bandit
Has a habit of taking people's belongings.	ひとのもちものをとりるならながある。	examine	npc	Thief
The custodian of this museum.	このミュージアムのほかん。	examine	npc	Curator
A highly educated individual.	たかい、きょういく、ひと。	examine	npc	Academic
Looks to be flaunting alot of wealth.	たくさんのおきんをじまんしているようだ。	examine	npc	Wealthy citizen
Seems like a shady individual.	かいしいこひとのようだ。	examine	npc	Leo
