english	translation	category	sub_category	source
Boots of the eye	ザ・アイのくつ	name	item	Boots of the eye
Hat of the eye (red)	ザ・アイのぼうし（あか）	name	item	Hat of the eye (red)
Robe top of the eye (red)	ザ・アイのローブじょう（あか）	name	item	Robe top of the eye (red)
Robe bottoms of the eye (red)	ザ・アイのローブした（あか）	name	item	Robe bottoms of the eye (red)
Hat of the eye (green)	ザ・アイのぼうし（みどり）	name	item	Hat of the eye (green)
Robe top of the eye (green)	ザ・アイのローブじょう（みどり）	name	item	Robe top of the eye (green)
Robe bottoms of the eye (green)	ザ・アイのローブした（みどり）	name	item	Robe bottoms of the eye (green)
Hat of the eye (blue)	ザ・アイのぼうし（あお）	name	item	Hat of the eye (blue)
Robe top of the eye (blue)	ザ・アイのローブじょう（あお）	name	item	Robe top of the eye (blue)
Robe bottoms of the eye (blue)	ザ・アイのローブした（あお）	name	item	Robe bottoms of the eye (blue)
Atlax's diary	アトラックスのにっき	name	item	Atlax's diary
Guardian fragments	しゅごしゃのはへん	name	item	Guardian fragments
Guardian essence	しゅごしゃのエッセンス	name	item	Guardian essence
Catalytic guardian stone	しょくばいのしゅごしゃいし	name	item	Catalytic guardian stone
Elemental guardian stone	エレメンタルのしゅごしゃいし	name	item	Elemental guardian stone
Uncharged cell	むりょくなセル	name	item	Uncharged cell
Weak cell	じゃくいセル	name	item	Weak cell
Medium cell	ふつうのセル	name	item	Medium cell
Strong cell	きょういセル	name	item	Strong cell
Overcharged cell	げんかいとっぱしたセル	name	item	Overcharged cell
Portal talisman (air)	ポータルのタリスマン（たいき）	name	item	Portal talisman (air)
Portal talisman (water)	ポータルのタリスマン（みず）	name	item	Portal talisman (water)
Portal talisman (earth)	ポータルのタリスマン（つち）	name	item	Portal talisman (earth)
Portal talisman (fire)	ポータルのタリスマン（ひ）	name	item	Portal talisman (fire)
Portal talisman (mind)	ポータルのタリスマン（こころ）	name	item	Portal talisman (mind)
Portal talisman (chaos)	ポータルのタリスマン（こんとん）	name	item	Portal talisman (chaos)
Portal talisman (death)	ポータルのタリスマン（し）	name	item	Portal talisman (death)
Portal talisman (blood)	ポータルのタリスマン（ち）	name	item	Portal talisman (blood)
Portal talisman (body)	ポータルのタリスマン（からだ）	name	item	Portal talisman (body)
Portal talisman (cosmic)	ポータルのタリスマン（うちゅう）	name	item	Portal talisman (cosmic)
Portal talisman (nature)	ポータルのタリスマン（しぜん）	name	item	Portal talisman (nature)
Portal talisman (law)	ポータルのタリスマン（ほう）	name	item	Portal talisman (law)
Greatish guardian	すごいそうなしゅごしゃ	name	item	Greatish guardian
Abyssal protector	しんえんをまもりるモノ	name	item	Abyssal protector
Eye amulet	めのアミュレット	name	item	Eye amulet
Strong cup of tea	きょうれつないっぱいのこうちゃ	name	item	Strong cup of tea
Abyssal incantation	しんえんのじゅもん	name	item	Abyssal incantation
Intricate pouch	ちみつなポーチ	name	item	Intricate pouch
Tarnished locket	よごれたロケット	name	item	Tarnished locket
Lost bag	うしないわれたふくろ	name	item	Lost bag
Amulet of the eye	ザ・アイのアミュレット	name	item	Amulet of the eye
Special hot sauce	とくべつなからいソース	name	item	Special hot sauce
Special super hot kebab	とくべつなちょうからいケバブ	name	item	Special super hot kebab
Secret report	ひみつのほうこくしょ	name	item	Secret report
Big bucket	だいきなバケツ	name	item	Big bucket
Big bucket of camel milk	ラクダミルクのだいバケツ	name	item	Big bucket of camel milk
Big bucket of frozen camel milk	こおりったラクダミルクのだいバケツ	name	item	Big bucket of frozen camel milk
Cooler	クーラー	name	item	Cooler
Melted easter egg	とけたイースターエッグ	name	item	Melted easter egg
Ice cream easter egg	アイスクリームイースターエッグ	name	item	Ice cream easter egg
Blunt scimitars	にぶいみかづきとう	name	item	Blunt scimitars
Washing line	せんたくほししのロープ	name	item	Washing line
Tanning wheel	かわのかいしくるま	name	item	Tanning wheel
Vat (dirty)	おけ（よごれ）	name	item	Vat (dirty)
Vat (cleaned)	おけ（きよい）	name	item	Vat (cleaned)
Wooden pole	きのぼう	name	item	Wooden pole
Churning machine	かくはんき	name	item	Churning machine
Frozen churning machine	こおりったかくはんき	name	item	Frozen churning machine
Easter hat	イースターのぼうし	name	item	Easter hat
Crate ring	はこのゆびわ	name	item	Crate ring
Polyelemental guardian stone	たげんそのしゅごいし	name	item	Polyelemental guardian stone
Pharaoh's sceptre (uncharged)	ファラオのしゃく（むりょく）	name	item	Pharaoh's sceptre (uncharged)
Scarab mould	スカラベのいがた	name	item	Scarab mould
Scarab emblem	スカラベのエンブレム	name	item	Scarab emblem
Human emblem	にんげんのエンブレム	name	item	Human emblem
Baboon emblem	ヒヒのエンブレム	name	item	Baboon emblem
Crocodile emblem	ワニのエンブレム	name	item	Crocodile emblem
Rusty key	さびたカギ	name	item	Rusty key
Lily of the elid	エリドのゆり	name	item	Lily of the elid
Cure crate	ちゆのクレート	name	item	Cure crate
Odd spectacles	きみょうなメガネ	name	item	Odd spectacles
Bottle of 'tonic'	「トニック」のボトル	name	item	Bottle of 'tonic'
Circlet of water (uncharged)	みずのかざりわ（むりょく）	name	item	Circlet of water (uncharged)
Circlet of water	みずのかざりわ	name	item	Circlet of water
Ensouled hellhound head	たましいやどりるヘルハウンドのあたま	name	item	Ensouled hellhound head
Void knight top (l)(or)	ヴォイド・ナイトじょう（ほ）（かざり）	name	item	Void knight top (l)(or)
Void knight robe (l)(or)	ヴォイド・ナイトした（ほ）（かざり）	name	item	Void knight robe (l)(or)
Void knight gloves (l)(or)	ヴォイド・ナイトのてぶくろ（ほ）（かざり）	name	item	Void knight gloves (l)(or)
Elite void top (l)(or)	エリート・ヴォイドじょう（ほ）（かざり）	name	item	Elite void top (l)(or)
Elite void robe (l)(or)	エリート・ヴォイドした（ほ）（かざり）	name	item	Elite void robe (l)(or)
Void mage helm (l)(or)	ヴォイド・まじゅつしのかぶと（ほ）（かざり）	name	item	Void mage helm (l)(or)
Void ranger helm (l)(or)	ヴォイド・しゃしゅのかぶと（ほ）（かざり）	name	item	Void ranger helm (l)(or)
Void melee helm (l)(or)	ヴォイド・きんせつのかぶと（ほ）（かざり）	name	item	Void melee helm (l)(or)
Dragon defender (l)(t)	りゅうてつのふくとう（ほ）（えん）	name	item	Dragon defender (l)(t)
Rune defender (l)(t)	ルーンのふくとう（ほ）（えん）	name	item	Rune defender (l)(t)
Preform	ぼざい	name	item	Preform
Double ammo mould	たいほうだんのにじゅういがた	name	item	Double ammo mould
Kovac's grog	コヴァックのグロッグ	name	item	Kovac's grog
Smithing catalyst	かじのしょくばい	name	item	Smithing catalyst
Ore pack	こうせきパック	name	item	Ore pack
Colossal blade	でかいブレード	name	item	Colossal blade
Smiths tunic	かじやのチュニック	name	item	Smiths tunic
Smiths trousers	かじやのズボン	name	item	Smiths trousers
Smiths boots	かじやのくつ	name	item	Smiths boots
Smiths gloves	かじやのてぶくろ	name	item	Smiths gloves
Smiths gloves (i)	かじやのてぶくろ（こおり）	name	item	Smiths gloves (i)
Flower crown	はなのかんむり	name	item	Flower crown
Legendary red rose seed	でんせつのあかいバラのたね	name	item	Legendary red rose seed
Gorgeous orange lily seed	ゴージャスなだいだいいろのユリのたね	name	item	Gorgeous orange lily seed
Beautiful yellow pansy seed	びしいきいろパンジーのたね	name	item	Beautiful yellow pansy seed
Tenacious indigo iris seed	ねばりきょういあいショウブのたね	name	item	Tenacious indigo iris seed
Quality violet tulip seed	こうひんしつなむらさきチューリップのたね	name	item	Quality violet tulip seed
Group ironman helm (unranked)	てつじんグループのかぶと（ランクむ）	name	item	Group ironman helm (unranked)
Group ironman platelegs (unranked)	てつじんグループのきゃっこう（ランクむ）	name	item	Group ironman platelegs (unranked)
Group ironman bracers (unranked)	てつじんグループのうでわ（ランクむ）	name	item	Group ironman bracers (unranked)
Group ironman platebody (unranked)	てつじんグループのむなよろい（ランクむ）	name	item	Group ironman platebody (unranked)
Elder maul ornament kit	エルダーのおおづちのそうしょくキット	name	item	Elder maul ornament kit
Elder maul (or)	エルダーのおおづち（かざり）	name	item	Elder maul (or)
Mithril gloves (wrapped)	ミスリルのこて（つつみ）	name	item	Mithril gloves (wrapped)
Rune gloves (wrapped)	ルーンのこて（つつみ）	name	item	Rune gloves (wrapped)
Barrows gloves (wrapped)	バロウズのこて（つつみ）	name	item	Barrows gloves (wrapped)
Elder chaos robes ornament kit	こんとんちょうろうローブのそうしょくキット	name	item	Elder chaos robes ornament kit
Elder chaos top (or)	こんとんちょうろうのトップ（かざり）	name	item	Elder chaos top (or)
Elder chaos robe (or)	こんとんちょうろうのローブ（かざり）	name	item	Elder chaos robe (or)
Elder chaos hood (or)	こんとんちょうろうのフード（かざり）	name	item	Elder chaos hood (or)
Dagon'hai robes ornament kit	ダゴンハイローブそうしょくキット	name	item	Dagon'hai robes ornament kit
Dagon'hai hat (or)	ダゴンハイのぼうし（かざり）	name	item	Dagon'hai hat (or)
Dagon'hai robe top (or)	ダゴンハイローブじょう（かざり）	name	item	Dagon'hai robe top (or)
Dagon'hai robe bottom (or)	ダゴンハイローブした（かざり）	name	item	Dagon'hai robe bottom (or)
Menaphite remedy(4)	メナファイトのりょうほう（4）	name	item	Menaphite remedy(4)
Menaphite remedy(3)	メナファイトのりょうほう（3）	name	item	Menaphite remedy(3)
Menaphite remedy(2)	メナファイトのりょうほう（2）	name	item	Menaphite remedy(2)
Menaphite remedy(1)	メナファイトのりょうほう（1）	name	item	Menaphite remedy(1)
Scarab dung	スカラベのふん	name	item	Scarab dung
Fossilised dung	かせきしたふん	name	item	Fossilised dung
Big banana	だいきなバナナ	name	item	Big banana
Eldritch ashes	エルドリッチのはい	name	item	Eldritch ashes
Masori mask	マゾーリのマスク	name	item	Masori mask
Masori body	マゾーリのボディ	name	item	Masori body
Masori chaps	マゾーリのチャップス	name	item	Masori chaps
Masori mask (f)	マゾーリのマスク（きょう）	name	item	Masori mask (f)
Masori body (f)	マゾーリのボディ（きょう）	name	item	Masori body (f)
Masori chaps (f)	マゾーリのチャップス（きょう）	name	item	Masori chaps (f)
Osmumten's fang (or)	オスマンテンのきば（かざり）	name	item	Osmumten's fang (or)
Cursed phalanx	のろいわれたファランクス	name	item	Cursed phalanx
Elidinis' ward (f)	エリディニスのたて（きょう）	name	item	Elidinis' ward (f)
Elidinis' ward (or)	エリディニスのたて（かざり）	name	item	Elidinis' ward (or)
Menaphite ornament kit	メナファイトのそうしょくキット	name	item	Menaphite ornament kit
Icthlarin's shroud (tier 1)	イクスラリン の ひれん (てぃあ 1)	name	item	Icthlarin's shroud (tier 1)
Icthlarin's shroud (tier 2)	イクスラリン の ひれん (てぃあ 2)	name	item	Icthlarin's shroud (tier 2)
Icthlarin's shroud (tier 3)	イクスラリン の ひれん (てぃあ 3)	name	item	Icthlarin's shroud (tier 3)
Icthlarin's shroud (tier 4)	イクスラリン の ひれん (てぃあ 4)	name	item	Icthlarin's shroud (tier 4)
Icthlarin's shroud (tier 5)	イクスラリン の ひれん (てぃあ 5)	name	item	Icthlarin's shroud (tier 5)
Icthlarin's hood (tier 5)	イクスラリン の ずきん (てぃあ 5)	name	item	Icthlarin's hood (tier 5)
Armadylean plate	アーマディルのプレート	name	item	Armadylean plate
Lily of the sands	すなのゆり	name	item	Lily of the sands
Tumeken's shadow	ツメケンのかげ	name	item	Tumeken's shadow
Tumeken's shadow (uncharged)	ツメケンのかげ（むりょく）	name	item	Tumeken's shadow (uncharged)
Thread of elidinis	エリディニスのいと	name	item	Thread of elidinis
Divine rune pouch	しんせいなルーンのポーチ	name	item	Divine rune pouch
Breach of the scarab	スカラベのはそん	name	item	Breach of the scarab
Eye of the corruptor	だらくしゃのめ	name	item	Eye of the corruptor
Keris partisan of corruption	だらくのケリス・パルチザン	name	item	Keris partisan of corruption
Jewel of the sun	たいようのほうしょくひん	name	item	Jewel of the sun
Keris partisan of the sun	たいようのケリス・パルチザン	name	item	Keris partisan of the sun
Cache of runes	ルーンのちょぞうこ	name	item	Cache of runes
Neutralising potion	ちゅうわざい	name	item	Neutralising potion
Maisa's message	マイサのメッセージ	name	item	Maisa's message
Akila's journal	アキラのにっし	name	item	Akila's journal
Het's capture	ヘットのほかく	name	item	Het's capture
Apmeken's capture	アプメケンのほかく	name	item	Apmeken's capture
Scabaras' capture	スカラバスのほかく	name	item	Scabaras' capture
Crondis' capture	クロンジスのほかく	name	item	Crondis' capture
The wardens	かんししゃ	name	item	The wardens
The jackal's torch	ジャッカルのたいまつ	name	item	The jackal's torch
Supplies	ぶっし	name	item	Supplies
Nectar (4)	ネクター（4）	name	item	Nectar (4)
Nectar (3)	ネクター（3）	name	item	Nectar (3)
Nectar (2)	ネクター（2）	name	item	Nectar (2)
Nectar (1)	ネクター（1）	name	item	Nectar (1)
Silk dressing (2)	きぬのぬのきれれ（2）	name	item	Silk dressing (2)
Silk dressing (1)	きぬのぬのきれれ（1）	name	item	Silk dressing (1)
Tears of elidinis (4)	エリディニスのなみだ（4）	name	item	Tears of elidinis (4)
Tears of elidinis (3)	エリディニスのなみだ（3）	name	item	Tears of elidinis (3)
Tears of elidinis (2)	エリディニスのなみだ（2）	name	item	Tears of elidinis (2)
Tears of elidinis (1)	エリディニスのなみだ（1）	name	item	Tears of elidinis (1)
Blessed crystal scarab (2)	しゅくふくのすいしょうスカラベ（2）	name	item	Blessed crystal scarab (2)
Blessed crystal scarab (1)	しゅくふくのすいしょうスカラベ（1）	name	item	Blessed crystal scarab (1)
Liquid adrenaline (2)	えきたいアドレナリン（2）	name	item	Liquid adrenaline (2)
Liquid adrenaline (1)	えきたいアドレナリン（1）	name	item	Liquid adrenaline (1)
Smelling salts (2)	かぐぎしお (2)	name	item	Smelling salts (2)
Smelling salts (1)	かぐぎしお (1)	name	item	Smelling salts (1)
Ambrosia (2)	アンブロシア (2)	name	item	Ambrosia (2)
Ambrosia (1)	アンブロシア (1)	name	item	Ambrosia (1)
Honey locust	はちみつバッタ	name	item	Honey locust
Tumeken's guardian	ツメケンのしゅごしゃ	name	item	Tumeken's guardian
Elidinis' guardian	エリディニスのしゅごしゃ	name	item	Elidinis' guardian
Masori armour set (f)	マゾーリのよろいセット（きょう）	name	item	Masori armour set (f)
Masori assembler (broken)	マゾーリのアセンブラ（こわし）	name	item	Masori assembler (broken)
Masori assembler max cape (broken)	マゾーリ・マックス・マント（こわし）	name	item	Masori assembler max cape (broken)
Masori assembler max cape	マゾーリ・マックス・マント	name	item	Masori assembler max cape
Masori assembler max cape (l)	マゾーリ・マックス・マント（ほ）	name	item	Masori assembler max cape (l)
Masori assembler max hood	マゾーリ・マックス・フード	name	item	Masori assembler max hood
Dawn scarab egg	あかつきのスカラベのたまご	name	item	Dawn scarab egg
Mask of rebirth	さいせいのかめん	name	item	Mask of rebirth
Masori crafting kit	マゾーリこうさくキット	name	item	Masori crafting kit
Masori assembler	マゾーリのアセンブラ	name	item	Masori assembler
Masori assembler (l)	マゾーリのアセンブラ（ほ）	name	item	Masori assembler (l)
Remnant of akkha	アッカのざんがい	name	item	Remnant of akkha
Remnant of ba-ba	バーバのざんがい	name	item	Remnant of ba-ba
Remnant of kephri	ケフリのざんがい	name	item	Remnant of kephri
Remnant of zebak	ゼバックのざんがい	name	item	Remnant of zebak
Ancient remnant	こだいのざんがい	name	item	Ancient remnant
Akkhito	アクヒト	name	item	Akkhito
Babi	バビ	name	item	Babi
Kephriti	ケフリティ	name	item	Kephriti
Zebo	ゼボ	name	item	Zebo
Tumeken's damaged guardian	ツメケンのそんしょうしたしゅごしゃ	name	item	Tumeken's damaged guardian
Elidinis' damaged guardian	エリディニスのそんしょうしたしゅごしゃ	name	item	Elidinis' damaged guardian
Adventurer's top (t1)	ぼうけんしゃ の うえぎ (t1)	name	item	Adventurer's top (t1)
Adventurer's trousers (t1)	ぼうけんしゃ の ずぼん (t1)	name	item	Adventurer's trousers (t1)
Adventurer's hood (t1)	ぼうけんしゃ の ずきん (t1)	name	item	Adventurer's hood (t1)
Adventurer's boots (t1)	ぼうけんしゃ の ぶーつ (t1)	name	item	Adventurer's boots (t1)
Adventurer's top (t2)	ぼうけんしゃ の うえぎ (t2)	name	item	Adventurer's top (t2)
Adventurer's trousers (t2)	ぼうけんしゃ の ずぼん (t2)	name	item	Adventurer's trousers (t2)
Adventurer's hood (t2)	ぼうけんしゃ の ずきん (t2)	name	item	Adventurer's hood (t2)
Adventurer's boots (t2)	ぼうけんしゃ の ぶーつ (t2)	name	item	Adventurer's boots (t2)
Adventurer's top (t3)	ぼうけんしゃ の うえぎ (t3)	name	item	Adventurer's top (t3)
Adventurer's trousers (t3)	ぼうけんしゃ の ずぼん (t3)	name	item	Adventurer's trousers (t3)
Adventurer's hood (t3)	ぼうけんしゃ の ずきん (t3)	name	item	Adventurer's hood (t3)
Adventurer's boots (t3)	ぼうけんしゃ の ぶーつ (t3)	name	item	Adventurer's boots (t3)
Adventurer's vambraces	ぼうけんかのうでよろい	name	item	Adventurer's vambraces
Giant stopwatch	きょだいストップウォッチ	name	item	Giant stopwatch
Speedy teleport scroll	スピーディなワープまきもの	name	item	Speedy teleport scroll
Bronze speedrun trophy	せいどうのタイムアタックトロフィー	name	item	Bronze speedrun trophy
Silver speedrun trophy	ぎんのタイムアタックトロフィー	name	item	Silver speedrun trophy
Gold speedrun trophy	きんのタイムアタックトロフィー	name	item	Gold speedrun trophy
Platinum speedrun trophy	はっきんのタイムアタックトロフィー	name	item	Platinum speedrun trophy
Dynamite(p)	ダイナマイト（どく）	name	item	Dynamite(p)
Clue scroll (special)	たからさがししのまきもの（とくべつ）	name	item	Clue scroll (special)
Hood of ruin	はめつのフード	name	item	Hood of ruin
Robe top of ruin	はめつのローブじょう	name	item	Robe top of ruin
Robe bottom of ruin	はめつのローブした	name	item	Robe bottom of ruin
Gloves of ruin	はめつのてぶくろ	name	item	Gloves of ruin
Socks of ruin	はめつのくつした	name	item	Socks of ruin
Cloak of ruin	はめつのマント	name	item	Cloak of ruin
Infinite money bag	むげんのきんぶくろ	name	item	Infinite money bag
Adventurer's cape	ぼうけんかのマント	name	item	Adventurer's cape
Fresh start helper	フレッシュ・スタート・ヘルパー	name	item	Fresh start helper
Treat cauldron	おかしのおおかま	name	item	Treat cauldron
Witch hat	まじょのぼうし	name	item	Witch hat
Witch top	まじょのトップ	name	item	Witch top
Witch robes	まじょのローブ	name	item	Witch robes
Witch boots	まじょのくつ	name	item	Witch boots
Witch cape	まじょのマント	name	item	Witch cape
Terrifying charm	きょうろしいおまもり	name	item	Terrifying charm
Bruised banana	きずんだバナナ	name	item	Bruised banana
Smelly sock	くさいくつした	name	item	Smelly sock
Spooky egg	ぶきみなたまご	name	item	Spooky egg
Old wool	ふるいようもう	name	item	Old wool
Halloween wig	ハロウィンのかつら	name	item	Halloween wig
Divine rune pouch (l)	しんせいなルーンのポーチ（ほ）	name	item	Divine rune pouch (l)
Kasonde's journal	カソンデのにっし	name	item	Kasonde's journal
Word translations	ことばのほんやく	name	item	Word translations
Dirty note	よごれたメモ	name	item	Dirty note
Warning note	ちゅういがきき	name	item	Warning note
Wood carving	もくちょう	name	item	Wood carving
Compass	コンパス	name	item	Compass
Ghommal's lucky penny	ゴンマルのこううんのペニー	name	item	Ghommal's lucky penny
Ghommal's avernic defender 5	ゴンマルのアバーニックのふくとう 5	name	item	Ghommal's avernic defender 5
Ghommal's avernic defender 5 (l)	ゴンマルのアバーニックのふくとう 5（ほ）	name	item	Ghommal's avernic defender 5 (l)
Ghommal's avernic defender 6	ゴンマルのアバーニックのふくとう 6	name	item	Ghommal's avernic defender 6
Ghommal's avernic defender 6 (l)	ゴンマルのアバーニックのふくとう 6（ほ）	name	item	Ghommal's avernic defender 6 (l)
Perfect gingerbread	かんぺきなジンジャーブレッド	name	item	Perfect gingerbread
Broken gingerbread	こわしれたジンジャーブレッド	name	item	Broken gingerbread
Very broken gingerbread	だいぶこわしれたジンジャーブレッド	name	item	Very broken gingerbread
Shattered gingerbread	くだきけたジンジャーブレッド	name	item	Shattered gingerbread
Sack of coal	せきたんのふくろ	name	item	Sack of coal
Golden snowball	おうごんのゆきだま	name	item	Golden snowball
Light beer	ライトビール	name	item	Light beer
Mulled pine	マルド・パイン	name	item	Mulled pine
Eggnog	エッグノッグ	name	item	Eggnog
Santa's list	サンタのリスト	name	item	Santa's list
Christmas jumper	クリスマスのジャンパー	name	item	Christmas jumper
Snow goggles & hat	スノーゴーグル＆ぼうし	name	item	Snow goggles & hat
Festive nutcracker top	おいわいのくるみわりにんぎょうのうわぎ	name	item	Festive nutcracker top
Festive nutcracker trousers	おいわいのくるみわりにんぎょうのズボン	name	item	Festive nutcracker trousers
Festive nutcracker hat	おいわいのくるみわりにんぎょうのぼうし	name	item	Festive nutcracker hat
Festive nutcracker boots	おいわいのくるみわりにんぎょうのくつ	name	item	Festive nutcracker boots
Festive nutcracker staff	おいわいのくるみわりにんぎょうのつえ	name	item	Festive nutcracker staff
Sweet nutcracker top	あまいくるみわりにんぎょうのうわぎ	name	item	Sweet nutcracker top
Sweet nutcracker trousers	あまいくるみわりにんぎょうのズボン	name	item	Sweet nutcracker trousers
Sweet nutcracker hat	あまいくるみわりにんぎょうのぼうし	name	item	Sweet nutcracker hat
Sweet nutcracker boots	あまいくるみわりにんぎょうのくつ	name	item	Sweet nutcracker boots
Sweet nutcracker staff	あまいくるみわりにんぎょうのつえ	name	item	Sweet nutcracker staff
Festive games crown	しゅくさいゲームのおうかん	name	item	Festive games crown
Muphin	マフィン	name	item	Muphin
Tullia's letter	トゥーリアのてがみ	name	item	Tullia's letter
Ancient map	こだいのちず	name	item	Ancient map
Strange cipher	ふしぎなあんごう	name	item	Strange cipher
Strange list	ふしぎなリスト	name	item	Strange list
Duke note	こうしゃくのメモ	name	item	Duke note
Numbers note	すうじメモ	name	item	Numbers note
Settlements note	しゅうらくのメモ	name	item	Settlements note
Lever handle	レバーのハンドル	name	item	Lever handle
Icy chest	こおりのたからばこ	name	item	Icy chest
Jewel shard	ほうせきのはへん	name	item	Jewel shard
Ancient jewel	こだいのほうせき	name	item	Ancient jewel
Icy key	こおりのカギ	name	item	Icy key
Venator bow	ベネターのゆみ	name	item	Venator bow
Venator bow (uncharged)	ベネターのゆみ（むりょく）	name	item	Venator bow (uncharged)
Venator shard	ベネターのはへん	name	item	Venator shard
Ancient essence	こだいのエッセンス	name	item	Ancient essence
Frozen cache	こおりのちょぞうこ	name	item	Frozen cache
Ancient sceptre	こだいのしゃく	name	item	Ancient sceptre
Ancient sceptre (l)	こだいのしゃく（ほ）	name	item	Ancient sceptre (l)
Ancient icon	こだいのしょうぞう	name	item	Ancient icon
Forgotten brew(4)	わすれられたさけ(4)	name	item	Forgotten brew(4)
Forgotten brew(3)	わすれられたさけ(3)	name	item	Forgotten brew(3)
Forgotten brew(2)	わすれられたさけ(2)	name	item	Forgotten brew(2)
Forgotten brew(1)	わすれられたさけ(1)	name	item	Forgotten brew(1)
Saturated heart	ほうわのしんぞう	name	item	Saturated heart
Charged ice	チャージされたこおり	name	item	Charged ice
Mystic cards	ひでんのカード	name	item	Mystic cards
Webweaver bow (u)	ウェブウィーバーのゆみ（むりょく）	name	item	Webweaver bow (u)
Webweaver bow	ウェブウィーバーのゆみ	name	item	Webweaver bow
Ursine chainmace (u)	ウーサインのくさりつちほこ（むりょく）	name	item	Ursine chainmace (u)
Ursine chainmace	ウーサインのくさりつちほこ	name	item	Ursine chainmace
Accursed sceptre (u)	のろいのしゃく（むりょく）	name	item	Accursed sceptre (u)
Accursed sceptre	のろいのしゃく	name	item	Accursed sceptre
Claws of callisto	カリストーのかぎづめ	name	item	Claws of callisto
Fangs of venenatis	ヴェネナティスのきば	name	item	Fangs of venenatis
Skull of vet'ion	ヴェティオンのずがいこつ	name	item	Skull of vet'ion
Accursed sceptre (au)	のろいのしゃく（じどう・むりょく）	name	item	Accursed sceptre (au)
Accursed sceptre (a)	のろいのしゃく（じどう）	name	item	Accursed sceptre (a)
Voidwaker hilt	ボイドウェいかーのえ	name	item	Voidwaker hilt
Voidwaker blade	ボイドウェいかーのやいば	name	item	Voidwaker blade
Voidwaker gem	ボイドウェいかーのほうせき	name	item	Voidwaker gem
Voidwaker	ボイドウェいかー	name	item	Voidwaker
Dragon pickaxe (broken)	りゅうてつのツルハシ（こわし）	name	item	Dragon pickaxe (broken)
Diamond speedrun trophy	ダイヤのタイムアタックトロフィー	name	item	Diamond speedrun trophy
Thammaron's sceptre (au)	サマロンのしゃく（じどう・むりょく）	name	item	Thammaron's sceptre (au)
Thammaron's sceptre (a)	サマロンのしゃく（じどう）	name	item	Thammaron's sceptre (a)
Nightshade	ナイトシェード	name	item	Nightshade
Gnome child backpack	こどものノームのリュック	name	item	Gnome child backpack
Cake hat	ケーキ・ハット	name	item	Cake hat
Bob the cat slippers	ねこのボブのスリッパ	name	item	Bob the cat slippers
Jad slippers	ジャッドのスリッパ	name	item	Jad slippers
Dragon candle dagger	りゅうのロウソクたんけん	name	item	Dragon candle dagger
10th birthday cape	10しゅうねんきねんのケーキ	name	item	10th birthday cape
Jad plush	ジャッドのぬいぐるみ	name	item	Jad plush
Stray dog plush	のらいぬのぬいぐるみ	name	item	Stray dog plush
Gnome child plush	こどものノームのぬいぐるみ	name	item	Gnome child plush
10th birthday balloons	10しゅうねんきねんのふうせん	name	item	10th birthday balloons
Oldschool jumper	オールドスクールジャンパー	name	item	Oldschool jumper
Silver partyhat	ぎんのパーティーハット	name	item	Silver partyhat
Vesta's chainbody (bh)	ヴェスタ の くさりよろい (bh)	name	item	Vesta's chainbody (bh)
Vesta's plateskirt (bh)	ヴェスタ の てついぶんさや (bh)	name	item	Vesta's plateskirt (bh)
Statius's full helm (bh)	ステイシャス の ふるかぶと (bh)	name	item	Statius's full helm (bh)
Statius's platebody (bh)	ステイシャス の てついよろい (bh)	name	item	Statius's platebody (bh)
Statius's platelegs (bh)	ステイシャス の てついいたずぼん (bh)	name	item	Statius's platelegs (bh)
Morrigan's coif (bh)	モリガン の ずきん (bh)	name	item	Morrigan's coif (bh)
Morrigan's leather body (bh)	モリガン の かわよろい (bh)	name	item	Morrigan's leather body (bh)
Morrigan's leather chaps (bh)	モリガン の かわいたずぼん (bh)	name	item	Morrigan's leather chaps (bh)
Zuriel's hood (bh)	ズーリエル の ずきん (bh)	name	item	Zuriel's hood (bh)
Zuriel's robe top (bh)	ズーリエル の ろーぶ うえぎ (bh)	name	item	Zuriel's robe top (bh)
Zuriel's robe bottom (bh)	ズーリエル の ろーぶ したぎ (bh)	name	item	Zuriel's robe bottom (bh)
Corrupted vesta's chainbody (bh)	こおれたヴェスタ の くさりよろい (bh)	name	item	Corrupted vesta's chainbody (bh)
Corrupted vesta's plateskirt (bh)	こおれたヴェスタ の てついぶんさや (bh)	name	item	Corrupted vesta's plateskirt (bh)
Corrupted statius's full helm (bh)	こおれたステイシャス の ふるかぶと (bh)	name	item	Corrupted statius's full helm (bh)
Corrupted statius's platebody (bh)	こおれたステイシャス の てついよろい (bh)	name	item	Corrupted statius's platebody (bh)
Corrupted statius's platelegs (bh)	こおれたステイシャス の てついいたずぼん (bh)	name	item	Corrupted statius's platelegs (bh)
Corrupted morrigan's coif (bh)	こおれたモリガン の ずきん (bh)	name	item	Corrupted morrigan's coif (bh)
Corrupted morrigan's leather body (bh)	こおれたモリガン の かわよろい (bh)	name	item	Corrupted morrigan's leather body (bh)
Corrupted morrigan's leather chaps (bh)	こおれたモリガン の かわいたずぼん (bh)	name	item	Corrupted morrigan's leather chaps (bh)
Corrupted zuriel's hood (bh)	こおれたズーリエル の ずきん (bh)	name	item	Corrupted zuriel's hood (bh)
Corrupted zuriel's robe top (bh)	こおれたズーリエル の ろーぶ うえぎ (bh)	name	item	Corrupted zuriel's robe top (bh)
